series_id,industry_code,measure_code,year,value
IPUBN2121__L020000000,N2121__,L02,2022,5664.429
IPUBN2121__L020000000,N2121__,L02,2023,6345.940
IPUBN2121__L020000000,N2121__,L02,2024,6304.250
IPUBN2121__L020000000,N2121__,L02,2025,6074.332
IPUBN2121__L021000000,N2121__,L02,1988,-3.6
IPUBN2121__L021000000,N2121__,L02,1989,-0.5
IPUBN2121__L021000000,N2121__,L02,1990,6.3
IPUBN2121__L021000000,N2121__,L02,1991,-5.1
IPUBN2121__L021000000,N2121__,L02,1992,-3.3
IPUBN2121__L021000000,N2121__,L02,1993,-12.8
IPUBN2121__L021000000,N2121__,L02,1994,5.9
IPUBN2121__L021000000,N2121__,L02,1995,-3.5
IPUBN2121__L021000000,N2121__,L02,1996,-1.9
IPUBN2121__L021000000,N2121__,L02,1997,0.2
IPUBN2121__L021000000,N2121__,L02,1998,-2.0
IPUBN2121__L021000000,N2121__,L02,1999,-6.2
IPUBN2121__L021000000,N2121__,L02,2000,-5.9
IPUBN2121__L021000000,N2121__,L02,2001,8.5
IPUBN2121__L021000000,N2121__,L02,2002,-1.5
IPUBN2121__L021000000,N2121__,L02,2003,-2.8
IPUBN2121__L021000000,N2121__,L02,2004,7.4
IPUBN2121__L021000000,N2121__,L02,2005,15.4
IPUBN2121__L021000000,N2121__,L02,2006,10.6
IPUBN2121__L021000000,N2121__,L02,2007,1.3
IPUBN2121__L021000000,N2121__,L02,2008,11.9
IPUBN2121__L021000000,N2121__,L02,2009,2.1
IPUBN2121__L021000000,N2121__,L02,2010,3.7
IPUBN2121__L021000000,N2121__,L02,2011,12.0
IPUBN2121__L021000000,N2121__,L02,2012,-2.3
IPUBN2121__L021000000,N2121__,L02,2013,-8.8
IPUBN2121__L021000000,N2121__,L02,2014,-1.9
IPUBN2121__L021000000,N2121__,L02,2015,-11.5
IPUBN2121__L021000000,N2121__,L02,2016,-27.0
IPUBN2121__L021000000,N2121__,L02,2017,7.0
IPUBN2121__L021000000,N2121__,L02,2018,5.7
IPUBN2121__L021000000,N2121__,L02,2019,-1.0
IPUBN2121__L021000000,N2121__,L02,2020,-21.5
IPUBN2121__L021000000,N2121__,L02,2021,-2.6
IPUBN2121__L021000000,N2121__,L02,2022,19.8
IPUBN2121__L021000000,N2121__,L02,2023,12.0
IPUBN2121__L021000000,N2121__,L02,2024,-0.7
IPUBN2121__L021000000,N2121__,L02,2025,-3.6
IPUBN2121__T300000000,N2121__,T30,1987,21218.222
IPUBN2121__T300000000,N2121__,T30,1988,20998.684
IPUBN2121__T300000000,N2121__,T30,1989,21426.763
IPUBN2121__T300000000,N2121__,T30,1990,22414.596
IPUBN2121__T300000000,N2121__,T30,1991,21426.621
IPUBN2121__T300000000,N2121__,T30,1992,20990.042
IPUBN2121__T300000000,N2121__,T30,1993,18781.541
IPUBN2121__T300000000,N2121__,T30,1994,20073.419
IPUBN2121__T300000000,N2121__,T30,1995,19468.823
IPUBN2121__T300000000,N2121__,T30,1996,19690.775
IPUBN2121__T300000000,N2121__,T30,1997,19777.501
IPUBN2121__T300000000,N2121__,T30,1998,19793.103
IPUBN2121__T300000000,N2121__,T30,1999,18317.922
IPUBN2121__T300000000,N2121__,T30,2000,17945.533
IPUBN2121__T300000000,N2121__,T30,2001,19888.999
IPUBN2121__T300000000,N2121__,T30,2002,19630.352
IPUBN2121__T300000000,N2121__,T30,2003,19203.055
IPUBN2121__T300000000,N2121__,T30,2004,22351.934
IPUBN2121__T300000000,N2121__,T30,2005,26395.390
IPUBN2121__T300000000,N2121__,T30,2006,28705.994
IPUBN2121__T300000000,N2121__,T30,2007,29524.676
IPUBN2121__T300000000,N2121__,T30,2008,36524.889
IPUBN2121__T300000000,N2121__,T30,2009,35935.314
IPUBN2121__T300000000,N2121__,T30,2010,38640.254
IPUBN2121__T300000000,N2121__,T30,2011,44564.340
IPUBN2121__T300000000,N2121__,T30,2012,40690.228
IPUBN2121__T300000000,N2121__,T30,2013,36741.594
IPUBN2121__T300000000,N2121__,T30,2014,35053.604
IPUBN2121__T300000000,N2121__,T30,2015,28760.638
IPUBN2121__T300000000,N2121__,T30,2016,22169.863
IPUBN2121__T300000000,N2121__,T30,2017,26177.187
IPUBN2121__T300000000,N2121__,T30,2018,27209.924
IPUBN2121__T300000000,N2121__,T30,2019,25662.724
IPUBN2121__T300000000,N2121__,T30,2020,16763.376
IPUBN2121__T300000000,N2121__,T30,2021,21009.783
IPUBN2121__T300000000,N2121__,T30,2022,32450.052
IPUBN2121__T300000000,N2121__,T30,2023,31470.281
IPUBN2121__T300000000,N2121__,T30,2024,26895.250
IPUBN2121__T300000000,N2121__,T30,2025,27992.751
IPUBN2121__T301000000,N2121__,T30,1988,-1.0
IPUBN2121__T301000000,N2121__,T30,1989,2.0
IPUBN2121__T301000000,N2121__,T30,1990,4.6
IPUBN2121__T301000000,N2121__,T30,1991,-4.4
IPUBN2121__T301000000,N2121__,T30,1992,-2.0
IPUBN2121__T301000000,N2121__,T30,1993,-10.5
IPUBN2121__T301000000,N2121__,T30,1994,6.9
IPUBN2121__T301000000,N2121__,T30,1995,-3.0
IPUBN2121__T301000000,N2121__,T30,1996,1.1
IPUBN2121__T301000000,N2121__,T30,1997,0.4
IPUBN2121__T301000000,N2121__,T30,1998,0.1
IPUBN2121__T301000000,N2121__,T30,1999,-7.5
IPUBN2121__T301000000,N2121__,T30,2000,-2.0
IPUBN2121__T301000000,N2121__,T30,2001,10.8
IPUBN2121__T301000000,N2121__,T30,2002,-1.3
IPUBN2121__T301000000,N2121__,T30,2003,-2.2
IPUBN2121__T301000000,N2121__,T30,2004,16.4
IPUBN2121__T301000000,N2121__,T30,2005,18.1
IPUBN2121__T301000000,N2121__,T30,2006,8.8
IPUBN2121__T301000000,N2121__,T30,2007,2.9
IPUBN2121__T301000000,N2121__,T30,2008,23.7
IPUBN2121__T301000000,N2121__,T30,2009,-1.6
IPUBN2121__T301000000,N2121__,T30,2010,7.5
IPUBN2121__T301000000,N2121__,T30,2011,15.3
IPUBN2121__T301000000,N2121__,T30,2012,-8.7
IPUBN2121__T301000000,N2121__,T30,2013,-9.7
IPUBN2121__T301000000,N2121__,T30,2014,-4.6
IPUBN2121__T301000000,N2121__,T30,2015,-18.0
IPUBN2121__T301000000,N2121__,T30,2016,-22.9
IPUBN2121__T301000000,N2121__,T30,2017,18.1
IPUBN2121__T301000000,N2121__,T30,2018,3.9
IPUBN2121__T301000000,N2121__,T30,2019,-5.7
IPUBN2121__T301000000,N2121__,T30,2020,-34.7
IPUBN2121__T301000000,N2121__,T30,2021,25.3
IPUBN2121__T301000000,N2121__,T30,2022,54.5
IPUBN2121__T301000000,N2121__,T30,2023,-3.0
IPUBN2121__T301000000,N2121__,T30,2024,-14.5
IPUBN2121__T301000000,N2121__,T30,2025,4.1
IPUBN2122__L020000000,N2122__,L02,1987,1541.425
IPUBN2122__L020000000,N2122__,L02,1988,1936.226
IPUBN2122__L020000000,N2122__,L02,1989,2220.997
IPUBN2122__L020000000,N2122__,L02,1990,2392.511
IPUBN2122__L020000000,N2122__,L02,1991,2407.203
IPUBN2122__L020000000,N2122__,L02,1992,2471.813
IPUBN2122__L020000000,N2122__,L02,1993,2498.975
IPUBN2122__L020000000,N2122__,L02,1994,2518.468
IPUBN2122__L020000000,N2122__,L02,1995,2804.914
IPUBN2122__L020000000,N2122__,L02,1996,3239.331
IPUBN2122__L020000000,N2122__,L02,1997,3247.194
IPUBN2122__L020000000,N2122__,L02,1998,3115.284
IPUBN2122__L020000000,N2122__,L02,1999,3012.398
IPUBN2122__L020000000,N2122__,L02,2000,2652.562
IPUBN2122__L020000000,N2122__,L02,2001,2463.762
IPUBN2122__L020000000,N2122__,L02,2002,2193.707
IPUBN2122__L020000000,N2122__,L02,2003,2135.510
IPUBN2122__L020000000,N2122__,L02,2004,2325.140
IPUBN2122__L020000000,N2122__,L02,2005,2619.982
IPUBN2122__L020000000,N2122__,L02,2006,3141.043
IPUBN2122__L020000000,N2122__,L02,2007,3671.949
IPUBN2122__L020000000,N2122__,L02,2008,4213.505
IPUBN2122__L020000000,N2122__,L02,2009,3533.763
IPUBN2122__L020000000,N2122__,L02,2010,3968.440
IPUBN2122__L020000000,N2122__,L02,2011,4703.264
IPUBN2122__L020000000,N2122__,L02,2012,5150.339
IPUBN2122__L020000000,N2122__,L02,2013,5200.048
IPUBN2122__L020000000,N2122__,L02,2014,5126.386
IPUBN2122__L020000000,N2122__,L02,2015,4986.843
IPUBN2122__L020000000,N2122__,L02,2016,4661.595
IPUBN2122__L020000000,N2122__,L02,2017,4711.801
IPUBN2122__L020000000,N2122__,L02,2018,5209.058
IPUBN2122__L020000000,N2122__,L02,2019,5366.276
IPUBN2122__L020000000,N2122__,L02,2020,5196.291
IPUBN2122__L020000000,N2122__,L02,2021,5921.905
IPUBN2122__L020000000,N2122__,L02,2022,6244.728
IPUBN2122__L020000000,N2122__,L02,2023,6407.330
IPUBN2122__L020000000,N2122__,L02,2024,7022.034
IPUBN2122__L020000000,N2122__,L02,2025,7224.973
IPUBN2122__L021000000,N2122__,L02,1988,25.6
IPUBN2122__L021000000,N2122__,L02,1989,14.7
IPUBN2122__L021000000,N2122__,L02,1990,7.7
IPUBN2122__L021000000,N2122__,L02,1991,0.6
IPUBN2122__L021000000,N2122__,L02,1992,2.7
IPUBN2122__L021000000,N2122__,L02,1993,1.1
IPUBN2122__L021000000,N2122__,L02,1994,0.8
IPUBN2122__L021000000,N2122__,L02,1995,11.4
IPUBN2122__L021000000,N2122__,L02,1996,15.5
IPUBN2122__L021000000,N2122__,L02,1997,0.2
IPUBN2122__L021000000,N2122__,L02,1998,-4.1
IPUBN2122__L021000000,N2122__,L02,1999,-3.3
IPUBN2122__L021000000,N2122__,L02,2000,-11.9
IPUBN2122__L021000000,N2122__,L02,2001,-7.1
IPUBN2122__L021000000,N2122__,L02,2002,-11.0
IPUBN2122__L021000000,N2122__,L02,2003,-2.7
IPUBN2122__L021000000,N2122__,L02,2004,8.9
IPUBN2122__L021000000,N2122__,L02,2005,12.7
IPUBN2122__L021000000,N2122__,L02,2006,19.9
IPUBN2122__L021000000,N2122__,L02,2007,16.9
IPUBN2122__L021000000,N2122__,L02,2008,14.7
IPUBN2122__L021000000,N2122__,L02,2009,-16.1
IPUBN2122__L021000000,N2122__,L02,2010,12.3
IPUBN2122__L021000000,N2122__,L02,2011,18.5
IPUBN2122__L021000000,N2122__,L02,2012,9.5
IPUBN2122__L021000000,N2122__,L02,2013,1.0
IPUBN2122__L021000000,N2122__,L02,2014,-1.4
IPUBN2122__L021000000,N2122__,L02,2015,-2.7
IPUBN2122__L021000000,N2122__,L02,2016,-6.5
IPUBN2122__L021000000,N2122__,L02,2017,1.1
IPUBN2122__L021000000,N2122__,L02,2018,10.6
IPUBN2122__L021000000,N2122__,L02,2019,3.0
IPUBN2122__L021000000,N2122__,L02,2020,-3.2
IPUBN2122__L021000000,N2122__,L02,2021,14.0
IPUBN2122__L021000000,N2122__,L02,2022,5.5
IPUBN2122__L021000000,N2122__,L02,2023,2.6
IPUBN2122__L021000000,N2122__,L02,2024,9.6
IPUBN2122__L021000000,N2122__,L02,2025,2.9
IPUBN2122__T300000000,N2122__,T30,1987,6707.513
IPUBN2122__T300000000,N2122__,T30,1988,9301.319
IPUBN2122__T300000000,N2122__,T30,1989,10742.755
IPUBN2122__T300000000,N2122__,T30,1990,11193.715
IPUBN2122__T300000000,N2122__,T30,1991,10493.066
IPUBN2122__T300000000,N2122__,T30,1992,10634.518
IPUBN2122__T300000000,N2122__,T30,1993,9839.244
IPUBN2122__T300000000,N2122__,T30,1994,11161.742
IPUBN2122__T300000000,N2122__,T30,1995,12657.137
IPUBN2122__T300000000,N2122__,T30,1996,11829.396
IPUBN2122__T300000000,N2122__,T30,1997,11965.034
IPUBN2122__T300000000,N2122__,T30,1998,10337.640
IPUBN2122__T300000000,N2122__,T30,1999,9070.674
IPUBN2122__T300000000,N2122__,T30,2000,9307.559
IPUBN2122__T300000000,N2122__,T30,2001,7879.583
IPUBN2122__T300000000,N2122__,T30,2002,7514.495
IPUBN2122__T300000000,N2122__,T30,2003,8153.394
IPUBN2122__T300000000,N2122__,T30,2004,10553.624
IPUBN2122__T300000000,N2122__,T30,2005,12352.408
IPUBN2122__T300000000,N2122__,T30,2006,19701.143
IPUBN2122__T300000000,N2122__,T30,2007,21230.898
IPUBN2122__T300000000,N2122__,T30,2008,22700.710
IPUBN2122__T300000000,N2122__,T30,2009,18426.114
IPUBN2122__T300000000,N2122__,T30,2010,26016.188
IPUBN2122__T300000000,N2122__,T30,2011,31255.028
IPUBN2122__T300000000,N2122__,T30,2012,31868.879
IPUBN2122__T300000000,N2122__,T30,2013,27748.952
IPUBN2122__T300000000,N2122__,T30,2014,26347.466
IPUBN2122__T300000000,N2122__,T30,2015,22656.308
IPUBN2122__T300000000,N2122__,T30,2016,23189.173
IPUBN2122__T300000000,N2122__,T30,2017,25158.601
IPUBN2122__T300000000,N2122__,T30,2018,25780.751
IPUBN2122__T300000000,N2122__,T30,2019,24476.724
IPUBN2122__T300000000,N2122__,T30,2020,24965.766
IPUBN2122__T300000000,N2122__,T30,2021,33725.544
IPUBN2122__T300000000,N2122__,T30,2022,32609.611
IPUBN2122__T300000000,N2122__,T30,2023,30356.695
IPUBN2122__T300000000,N2122__,T30,2024,31242.839
IPUBN2122__T300000000,N2122__,T30,2025,35529.871
IPUBN2122__T301000000,N2122__,T30,1988,38.7
IPUBN2122__T301000000,N2122__,T30,1989,15.5
IPUBN2122__T301000000,N2122__,T30,1990,4.2
IPUBN2122__T301000000,N2122__,T30,1991,-6.3
IPUBN2122__T301000000,N2122__,T30,1992,1.3
IPUBN2122__T301000000,N2122__,T30,1993,-7.5
IPUBN2122__T301000000,N2122__,T30,1994,13.4
IPUBN2122__T301000000,N2122__,T30,1995,13.4
IPUBN2122__T301000000,N2122__,T30,1996,-6.5
IPUBN2122__T301000000,N2122__,T30,1997,1.1
IPUBN2122__T301000000,N2122__,T30,1998,-13.6
IPUBN2122__T301000000,N2122__,T30,1999,-12.3
IPUBN2122__T301000000,N2122__,T30,2000,2.6
IPUBN2122__T301000000,N2122__,T30,2001,-15.3
IPUBN2122__T301000000,N2122__,T30,2002,-4.6
IPUBN2122__T301000000,N2122__,T30,2003,8.5
IPUBN2122__T301000000,N2122__,T30,2004,29.4
IPUBN2122__T301000000,N2122__,T30,2005,17.0
IPUBN2122__T301000000,N2122__,T30,2006,59.5
IPUBN2122__T301000000,N2122__,T30,2007,7.8
IPUBN2122__T301000000,N2122__,T30,2008,6.9
IPUBN2122__T301000000,N2122__,T30,2009,-18.8
IPUBN2122__T301000000,N2122__,T30,2010,41.2
IPUBN2122__T301000000,N2122__,T30,2011,20.1
IPUBN2122__T301000000,N2122__,T30,2012,2.0
IPUBN2122__T301000000,N2122__,T30,2013,-12.9
IPUBN2122__T301000000,N2122__,T30,2014,-5.1
IPUBN2122__T301000000,N2122__,T30,2015,-14.0
IPUBN2122__T301000000,N2122__,T30,2016,2.4
IPUBN2122__T301000000,N2122__,T30,2017,8.5
IPUBN2122__T301000000,N2122__,T30,2018,2.5
IPUBN2122__T301000000,N2122__,T30,2019,-5.1
IPUBN2122__T301000000,N2122__,T30,2020,2.0
IPUBN2122__T301000000,N2122__,T30,2021,35.1
IPUBN2122__T301000000,N2122__,T30,2022,-3.3
IPUBN2122__T301000000,N2122__,T30,2023,-6.9
IPUBN2122__T301000000,N2122__,T30,2024,2.9
IPUBN2122__T301000000,N2122__,T30,2025,13.7
IPUBN21231_L020000000,N21231_,L02,1987,1385.978
IPUBN21231_L020000000,N21231_,L02,1988,1547.897
IPUBN21231_L020000000,N21231_,L02,1989,1585.435
IPUBN21231_L020000000,N21231_,L02,1990,1647.409
IPUBN21231_L020000000,N21231_,L02,1991,1586.068
IPUBN21231_L020000000,N21231_,L02,1992,1664.776
IPUBN21231_L020000000,N21231_,L02,1993,1704.998
IPUBN21231_L020000000,N21231_,L02,1994,1803.535
IPUBN21231_L020000000,N21231_,L02,1995,1873.168
IPUBN21231_L020000000,N21231_,L02,1996,1983.971
IPUBN21231_L020000000,N21231_,L02,1997,2148.735
IPUBN21231_L020000000,N21231_,L02,1998,2334.646
IPUBN21231_L020000000,N21231_,L02,1999,2477.317
IPUBN21231_L020000000,N21231_,L02,2000,2553.970
IPUBN21231_L020000000,N21231_,L02,2001,2594.208
IPUBN21231_L020000000,N21231_,L02,2002,2600.503
IPUBN21231_L020000000,N21231_,L02,2003,2604.752
IPUBN21231_L020000000,N21231_,L02,2004,2847.131
IPUBN21231_L020000000,N21231_,L02,2005,3009.934
IPUBN21231_L020000000,N21231_,L02,2006,3187.227
IPUBN21231_L020000000,N21231_,L02,2007,3394.069
IPUBN21231_L020000000,N21231_,L02,2008,3048.505
IPUBN21231_L020000000,N21231_,L02,2009,2675.627
IPUBN21231_L020000000,N21231_,L02,2010,2664.304
IPUBN21231_L020000000,N21231_,L02,2011,2633.877
IPUBN21231_L020000000,N21231_,L02,2012,2645.346
IPUBN21231_L020000000,N21231_,L02,2013,2685.196
IPUBN21231_L020000000,N21231_,L02,2014,2866.837
IPUBN21231_L020000000,N21231_,L02,2015,3147.767
IPUBN21231_L020000000,N21231_,L02,2016,3389.849
IPUBN21231_L020000000,N21231_,L02,2017,3478.539
IPUBN21231_L020000000,N21231_,L02,2018,3542.005
IPUBN21231_L020000000,N21231_,L02,2019,3837.103
IPUBN21231_L020000000,N21231_,L02,2020,3786.369
IPUBN21231_L020000000,N21231_,L02,2021,3935.152
IPUBN21231_L020000000,N21231_,L02,2022,4279.632
IPUBN21231_L020000000,N21231_,L02,2023,4626.405
IPUBN21231_L020000000,N21231_,L02,2024,4976.750
IPUBN21231_L020000000,N21231_,L02,2025,5253.958
IPUBN21231_L021000000,N21231_,L02,1988,11.7
IPUBN21231_L021000000,N21231_,L02,1989,2.4
IPUBN21231_L021000000,N21231_,L02,1990,3.9
IPUBN21231_L021000000,N21231_,L02,1991,-3.7
IPUBN21231_L021000000,N21231_,L02,1992,5.0
IPUBN21231_L021000000,N21231_,L02,1993,2.4
IPUBN21231_L021000000,N21231_,L02,1994,5.8
IPUBN21231_L021000000,N21231_,L02,1995,3.9
IPUBN21231_L021000000,N21231_,L02,1996,5.9
IPUBN21231_L021000000,N21231_,L02,1997,8.3
IPUBN21231_L021000000,N21231_,L02,1998,8.7
IPUBN21231_L021000000,N21231_,L02,1999,6.1
IPUBN21231_L021000000,N21231_,L02,2000,3.1
IPUBN21231_L021000000,N21231_,L02,2001,1.6
IPUBN21231_L021000000,N21231_,L02,2002,0.2
IPUBN21231_L021000000,N21231_,L02,2003,0.2
IPUBN21231_L021000000,N21231_,L02,2004,9.3
IPUBN21231_L021000000,N21231_,L02,2005,5.7
IPUBN21231_L021000000,N21231_,L02,2006,5.9
IPUBN21231_L021000000,N21231_,L02,2007,6.5
IPUBN21231_L021000000,N21231_,L02,2008,-10.2
IPUBN21231_L021000000,N21231_,L02,2009,-12.2
IPUBN21231_L021000000,N21231_,L02,2010,-0.4
IPUBN21231_L021000000,N21231_,L02,2011,-1.1
IPUBN21231_L021000000,N21231_,L02,2012,0.4
IPUBN21231_L021000000,N21231_,L02,2013,1.5
IPUBN21231_L021000000,N21231_,L02,2014,6.8
IPUBN21231_L021000000,N21231_,L02,2015,9.8
IPUBN21231_L021000000,N21231_,L02,2016,7.7
IPUBN21231_L021000000,N21231_,L02,2017,2.6
IPUBN21231_L021000000,N21231_,L02,2018,1.8
IPUBN21231_L021000000,N21231_,L02,2019,8.3
IPUBN21231_L021000000,N21231_,L02,2020,-1.3
IPUBN21231_L021000000,N21231_,L02,2021,3.9
IPUBN21231_L021000000,N21231_,L02,2022,8.8
IPUBN21231_L021000000,N21231_,L02,2023,8.1
IPUBN21231_L021000000,N21231_,L02,2024,7.6
IPUBN21231_L021000000,N21231_,L02,2025,5.6
IPUBN21231_T300000000,N21231_,T30,1987,5373.440
IPUBN21231_T300000000,N21231_,T30,1988,5701.825
IPUBN21231_T300000000,N21231_,T30,1989,5468.126
IPUBN21231_T300000000,N21231_,T30,1990,5761.903
IPUBN21231_T300000000,N21231_,T30,1991,5289.041
IPUBN21231_T300000000,N21231_,T30,1992,5744.151
IPUBN21231_T300000000,N21231_,T30,1993,6133.763
IPUBN21231_T300000000,N21231_,T30,1994,6820.541
IPUBN21231_T300000000,N21231_,T30,1995,6949.857
IPUBN21231_T300000000,N21231_,T30,1996,7388.799
IPUBN21231_T300000000,N21231_,T30,1997,8169.300
IPUBN21231_T300000000,N21231_,T30,1998,8345.233
IPUBN21231_T300000000,N21231_,T30,1999,8444.266
IPUBN21231_T300000000,N21231_,T30,2000,8562.524
IPUBN21231_T300000000,N21231_,T30,2001,9204.356
IPUBN21231_T300000000,N21231_,T30,2002,8985.226
IPUBN21231_T300000000,N21231_,T30,2003,9402.061
IPUBN21231_T300000000,N21231_,T30,2004,10304.141
IPUBN21231_T300000000,N21231_,T30,2005,12780.198
IPUBN21231_T300000000,N21231_,T30,2006,14587.896
IPUBN21231_T300000000,N21231_,T30,2007,14518.513
IPUBN21231_T300000000,N21231_,T30,2008,14074.407
IPUBN21231_T300000000,N21231_,T30,2009,11732.182
IPUBN21231_T300000000,N21231_,T30,2010,11495.045
IPUBN21231_T300000000,N21231_,T30,2011,11619.668
IPUBN21231_T300000000,N21231_,T30,2012,11956.421
IPUBN21231_T300000000,N21231_,T30,2013,12282.007
IPUBN21231_T300000000,N21231_,T30,2014,13383.491
IPUBN21231_T300000000,N21231_,T30,2015,14771.303
IPUBN21231_T300000000,N21231_,T30,2016,15656.168
IPUBN21231_T300000000,N21231_,T30,2017,16204.811
IPUBN21231_T300000000,N21231_,T30,2018,16791.219
IPUBN21231_T300000000,N21231_,T30,2019,18496.976
IPUBN21231_T300000000,N21231_,T30,2020,19139.904
IPUBN21231_T300000000,N21231_,T30,2021,20468.474
IPUBN21231_T300000000,N21231_,T30,2022,22615.664
IPUBN21231_T300000000,N21231_,T30,2023,25230.319
IPUBN21231_T300000000,N21231_,T30,2024,26832.820
IPUBN21231_T300000000,N21231_,T30,2025,28371.832
IPUBN21231_T301000000,N21231_,T30,1988,6.1
IPUBN21231_T301000000,N21231_,T30,1989,-4.1
IPUBN21231_T301000000,N21231_,T30,1990,5.4
IPUBN21231_T301000000,N21231_,T30,1991,-8.2
IPUBN21231_T301000000,N21231_,T30,1992,8.6
IPUBN21231_T301000000,N21231_,T30,1993,6.8
IPUBN21231_T301000000,N21231_,T30,1994,11.2
IPUBN21231_T301000000,N21231_,T30,1995,1.9
IPUBN21231_T301000000,N21231_,T30,1996,6.3
IPUBN21231_T301000000,N21231_,T30,1997,10.6
IPUBN21231_T301000000,N21231_,T30,1998,2.2
IPUBN21231_T301000000,N21231_,T30,1999,1.2
IPUBN21231_T301000000,N21231_,T30,2000,1.4
IPUBN21231_T301000000,N21231_,T30,2001,7.5
IPUBN21231_T301000000,N21231_,T30,2002,-2.4
IPUBN21231_T301000000,N21231_,T30,2003,4.6
IPUBN21231_T301000000,N21231_,T30,2004,9.6
IPUBN21231_T301000000,N21231_,T30,2005,24.0
IPUBN21231_T301000000,N21231_,T30,2006,14.1
IPUBN21231_T301000000,N21231_,T30,2007,-0.5
IPUBN21231_T301000000,N21231_,T30,2008,-3.1
IPUBN21231_T301000000,N21231_,T30,2009,-16.6
IPUBN21231_T301000000,N21231_,T30,2010,-2.0
IPUBN21231_T301000000,N21231_,T30,2011,1.1
IPUBN21231_T301000000,N21231_,T30,2012,2.9
IPUBN21231_T301000000,N21231_,T30,2013,2.7
IPUBN21231_T301000000,N21231_,T30,2014,9.0
IPUBN21231_T301000000,N21231_,T30,2015,10.4
IPUBN21231_T301000000,N21231_,T30,2016,6.0
IPUBN21231_T301000000,N21231_,T30,2017,3.5
IPUBN21231_T301000000,N21231_,T30,2018,3.6
IPUBN21231_T301000000,N21231_,T30,2019,10.2
IPUBN21231_T301000000,N21231_,T30,2020,3.5
IPUBN21231_T301000000,N21231_,T30,2021,6.9
IPUBN21231_T301000000,N21231_,T30,2022,10.5
IPUBN21231_T301000000,N21231_,T30,2023,11.6
IPUBN21231_T301000000,N21231_,T30,2024,6.4
IPUBN21231_T301000000,N21231_,T30,2025,5.7
IPUBN21232_L020000000,N21232_,L02,1987,1466.437
IPUBN21232_L020000000,N21232_,L02,1988,1658.514
IPUBN21232_L020000000,N21232_,L02,1989,1672.079
IPUBN21232_L020000000,N21232_,L02,1990,1743.508
IPUBN21232_L020000000,N21232_,L02,1991,1694.753
IPUBN21232_L020000000,N21232_,L02,1992,1772.767
IPUBN21232_L020000000,N21232_,L02,1993,1809.703
IPUBN21232_L020000000,N21232_,L02,1994,1922.828
IPUBN21232_L020000000,N21232_,L02,1995,2005.541
IPUBN21232_L020000000,N21232_,L02,1996,2093.322
IPUBN21232_L020000000,N21232_,L02,1997,2285.468
IPUBN21232_L020000000,N21232_,L02,1998,2409.878
IPUBN21232_L020000000,N21232_,L02,1999,2496.405
IPUBN21232_L020000000,N21232_,L02,2000,2532.499
IPUBN21232_L020000000,N21232_,L02,2001,2523.129
IPUBN21232_L020000000,N21232_,L02,2002,2443.033
IPUBN21232_L020000000,N21232_,L02,2003,2529.318
IPUBN21232_L020000000,N21232_,L02,2004,2677.099
IPUBN21232_L020000000,N21232_,L02,2005,2755.309
IPUBN21232_L020000000,N21232_,L02,2006,2904.656
IPUBN21232_L020000000,N21232_,L02,2007,3111.753
IPUBN21232_L020000000,N21232_,L02,2008,2833.115
IPUBN21232_L020000000,N21232_,L02,2009,2435.570
IPUBN21232_L020000000,N21232_,L02,2010,2491.386
IPUBN21232_L020000000,N21232_,L02,2011,2488.525
IPUBN21232_L020000000,N21232_,L02,2012,2584.240
IPUBN21232_L020000000,N21232_,L02,2013,2649.812
IPUBN21232_L020000000,N21232_,L02,2014,2995.350
IPUBN21232_L020000000,N21232_,L02,2015,3249.265
IPUBN21232_L020000000,N21232_,L02,2016,3344.761
IPUBN21232_L020000000,N21232_,L02,2017,3504.503
IPUBN21232_L020000000,N21232_,L02,2018,3920.825
IPUBN21232_L020000000,N21232_,L02,2019,4101.416
IPUBN21232_L020000000,N21232_,L02,2020,3816.865
IPUBN21232_L020000000,N21232_,L02,2021,4121.388
IPUBN21232_L020000000,N21232_,L02,2022,4443.812
IPUBN21232_L020000000,N21232_,L02,2023,4945.957
IPUBN21232_L020000000,N21232_,L02,2024,5269.110
IPUBN21232_L020000000,N21232_,L02,2025,5245.313
IPUBN21232_L021000000,N21232_,L02,1988,13.1
IPUBN21232_L021000000,N21232_,L02,1989,0.8
IPUBN21232_L021000000,N21232_,L02,1990,4.3
IPUBN21232_L021000000,N21232_,L02,1991,-2.8
IPUBN21232_L021000000,N21232_,L02,1992,4.6
IPUBN21232_L021000000,N21232_,L02,1993,2.1
IPUBN21232_L021000000,N21232_,L02,1994,6.3
IPUBN21232_L021000000,N21232_,L02,1995,4.3
